DATAFLOW,LAST UPDATE,freq,size_emp,nace_r2,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CDR,PC_ENT,PT,2018,0.31,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CDR,PC_ENT,PT,2020,0.07,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CDR,PC_ENT,UK,2020,0.01,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CDR,PC_ENT_CUSE,PT,2018,0.35,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CDR,PC_ENT_RBTS,ES,2020,16.01,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CDR,PC_ENT_RBTS,PT,2018,56.80,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CDR,PC_ENT_RBTS,PT,2020,4.15,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CDR,PC_ENT_RBTS,UK,2020,24.62,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CWD,PC_ENT,ES,2020,0.70,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CWD,PC_ENT,PT,2018,0.14,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CWD,PC_ENT,PT,2020,0.67,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CWD,PC_ENT,UK,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CWD,PC_ENT_CUSE,PT,2018,0.16,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CWD,PC_ENT_RBTS,ES,2020,57.35,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CWD,PC_ENT_RBTS,PT,2018,25.92,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CWD,PC_ENT_RBTS,PT,2020,42.05,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_CWD,PC_ENT_RBTS,UK,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_GE2,PC_ENT,ES,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_GE2,PC_ENT,PT,2020,0.43,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_GE2,PC_ENT,UK,2020,0.01,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_GE2,PC_ENT_RBTS,ES,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_GE2,PC_ENT_RBTS,PT,2020,27.06,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_GE2,PC_ENT_RBTS,UK,2020,24.62,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_NONE,PC_ENT,ES,2020,0.20,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_NONE,PC_ENT,PT,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_NONE,PC_ENT,PT,2020,0.06,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_NONE,PC_ENT,UK,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_NONE,PC_ENT_CUSE,PT,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,ES,2020,16.28,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,PT,2018,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,PT,2020,3.95,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_NONE,PC_ENT_RBTS,UK,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SC,PC_ENT,ES,2020,0.01,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SC,PC_ENT,PT,2018,0.07,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SC,PC_ENT,PT,2020,0.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SC,PC_ENT,UK,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SC,PC_ENT_CUSE,PT,2018,0.08,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SC,PC_ENT_RBTS,ES,2020,0.76,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SC,PC_ENT_RBTS,PT,2018,12.13,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SC,PC_ENT_RBTS,PT,2020,1.23,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SC,PC_ENT_RBTS,UK,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SSI,PC_ENT,ES,2020,0.30,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SSI,PC_ENT,PT,2018,0.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SSI,PC_ENT,PT,2020,0.99,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SSI,PC_ENT,UK,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SSI,PC_ENT_CUSE,PT,2018,0.30,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SSI,PC_ENT_RBTS,ES,2020,24.21,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SSI,PC_ENT_RBTS,PT,2018,47.98,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SSI,PC_ENT_RBTS,PT,2020,62.12,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_SSI,PC_ENT_RBTS,UK,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_TPG,PC_ENT,ES,2020,0.10,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_TPG,PC_ENT,PT,2018,0.18,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_TPG,PC_ENT,PT,2020,0.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_TPG,PC_ENT,UK,2020,0.01,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_TPG,PC_ENT_CUSE,PT,2018,0.20,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_TPG,PC_ENT_RBTS,ES,2020,8.03,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_TPG,PC_ENT_RBTS,PT,2018,32.72,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_TPG,PC_ENT_RBTS,PT,2020,1.44,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_TPG,PC_ENT_RBTS,UK,2020,24.62,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_WMS,PC_ENT,ES,2020,0.37,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_WMS,PC_ENT,PT,2018,0.13,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_WMS,PC_ENT,PT,2020,0.25,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_WMS,PC_ENT,UK,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_WMS,PC_ENT_CUSE,PT,2018,0.15,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_WMS,PC_ENT_RBTS,ES,2020,30.51,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_WMS,PC_ENT_RBTS,PT,2018,23.35,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_WMS,PC_ENT_RBTS,PT,2020,15.87,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTS_WMS,PC_ENT_RBTS,UK,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWDR,PC_ENT,ES,2022,0.26,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWDR,PC_ENT,PT,2022,0.16,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWDR,PC_ENT_RBT,ES,2022,17.20,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWDR,PC_ENT_RBT,PT,2022,10.03,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWER,PC_ENT,ES,2022,0.64,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWER,PC_ENT,PT,2022,0.88,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWER,PC_ENT_RBT,ES,2022,42.46,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWER,PC_ENT_RBT,PT,2022,54.69,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWES,PC_ENT,ES,2022,0.80,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWES,PC_ENT,PT,2022,0.91,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWES,PC_ENT_RBT,ES,2022,52.99,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWES,PC_ENT_RBT,PT,2022,56.60,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWHCL,PC_ENT,ES,2022,0.39,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWHCL,PC_ENT,PT,2022,0.32,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWHCL,PC_ENT_RBT,ES,2022,25.67,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWHCL,PC_ENT_RBT,PT,2022,19.85,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWHP,PC_ENT,ES,2022,0.85,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWHP,PC_ENT,PT,2022,1.01,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWHP,PC_ENT_RBT,ES,2022,56.22,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWHP,PC_ENT_RBT,PT,2022,63.14,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWTI,PC_ENT,ES,2022,0.12,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWTI,PC_ENT,PT,2022,0.20,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWTI,PC_ENT_RBT,ES,2022,8.22,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBTWTI,PC_ENT_RBT,PT,2022,12.21,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_5_10,PC_ENT,ES,2022,0.07,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_5_10,PC_ENT,PT,2022,0.27,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_5_10,PC_ENT_RBT,ES,2022,4.47,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_5_10,PC_ENT_RBT,PT,2022,17.04,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_GT10,PC_ENT,ES,2022,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_GT10,PC_ENT,PT,2022,0.01,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_GT10,PC_ENT_RBT,ES,2022,0.00,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_GT10,PC_ENT_RBT,PT,2022,0.48,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_LT5,PC_ENT,ES,2022,1.45,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_LT5,PC_ENT,PT,2022,1.32,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_LT5,PC_ENT_RBT,ES,2022,95.53,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0-9,C10-S951_X_K,E_RBT_LT5,PC_ENT_RBT,PT,2022,82.48,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D,PC_ENT,DE,2018,1.91,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D,PC_ENT,DE,2020,2.69,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D,PC_ENT,PT,2020,0.05,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D,PC_ENT_CUSE,DE,2018,2.29,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D1_OTH,PC_ENT,DE,2020,1.62,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D1_OTH,PC_ENT,PT,2020,0.03,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D1_OWN,PC_ENT,DE,2020,1.10,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D1_OWN,PC_ENT,PT,2020,0.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_ANY,PC_ENT,PT,2020,0.05,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_ANY,PC_ENT_P3D,PT,2020,100.00,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_NONE,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_NONE,PC_ENT_P3D,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_OTH,PC_ENT,DE,2018,1.43,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_OTH,PC_ENT_CUSE,DE,2018,1.71,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_OWN,PC_ENT,DE,2018,0.53,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_OWN,PC_ENT_CUSE,DE,2018,0.63,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_PGPP,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_PGPP,PC_ENT_P3D,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_PGS,PC_ENT,PT,2020,0.01,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_PGS,PC_ENT_P3D,PT,2020,28.57,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_PPMI,PC_ENT,PT,2020,0.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_PPMI,PC_ENT_P3D,PT,2020,42.86,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_PPMS,PC_ENT,PT,2020,0.03,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_P3D_PPMS,PC_ENT_P3D,PT,2020,71.43,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBT,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBT,PC_ENT,PT,2022,0.24,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTI,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTI,PC_ENT,PT,2022,0.18,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS,PC_ENT,PT,2022,0.06,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS_ANY,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS_AW,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS_CDR,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS_CWD,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS_GE2,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS_NONE,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS_SC,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS_SSI,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS_TPG,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTS_WMS,PC_ENT,PT,2020,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWDR,PC_ENT,PT,2022,0.18,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWDR,PC_ENT_RBT,PT,2022,75.68,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWER,PC_ENT,PT,2022,0.18,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWER,PC_ENT_RBT,PT,2022,75.68,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWES,PC_ENT,PT,2022,0.18,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWES,PC_ENT_RBT,PT,2022,75.68,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWHCL,PC_ENT,PT,2022,0.24,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWHCL,PC_ENT_RBT,PT,2022,100.00,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWHP,PC_ENT,PT,2022,0.22,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWHP,PC_ENT_RBT,PT,2022,91.89,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWTI,PC_ENT,PT,2022,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBTWTI,PC_ENT_RBT,PT,2022,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBT_5_10,PC_ENT,PT,2022,0.02,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBT_5_10,PC_ENT_RBT,PT,2022,8.11,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBT_GT10,PC_ENT,PT,2022,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBT_GT10,PC_ENT_RBT,PT,2022,0,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBT_LT5,PC_ENT,PT,2022,0.22,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,0_1,C10-S951_X_K,E_RBT_LT5,PC_ENT_RBT,PT,2022,91.89,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_P3D,PC_ENT,AT,2018,3.95,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_P3D,PC_ENT,AT,2020,4.45,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_P3D,PC_ENT,BA,2018,2.90,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_P3D,PC_ENT,BA,2020,3.28,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_P3D,PC_ENT,BE,2018,5.41,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_P3D,PC_ENT,BE,2020,5.75,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_P3D,PC_ENT,BG,2018,1.67,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_P3D,PC_ENT,BG,2020,2.79,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_P3D,PC_ENT,CY,2018,1.00,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_P3D,PC_ENT,CY,2020,5.51,,
ESTAT:ISOC_EB_P3D(1.0),17/07/25 11:00:00,A,10-249,C10-S951_X_K,E_P3D,PC_ENT,CZ,2018,3.69,,
